医薬品コード,名称,薬価基準収載医薬品コード
622018501,アムロジピンＯＤ錠５ｍｇ「ＣＨ」,2171022F4273
622022201,シルニジピン錠５ｍｇ「ＡＦＰ」,2149037F1075
622022301,シルニジピン錠１０ｍｇ「ＡＦＰ」,2149037F2071
622023701,エナラプリルマレイン酸塩錠２．５ｍｇ「ＪＧ」,2144002F1016
622023901,エナラプリルマレイン酸塩錠１０ｍｇ「ＪＧ」,2144002F3019
622024201,シルニジピン錠５ｍｇ「ＪＧ」,2149037F1083
622024301,シルニジピン錠１０ｍｇ「ＪＧ」,2149037F2080
622025401,レビンベース錠２．５ｍｇ,2144002F1202
622025501,レビンベース錠１０ｍｇ,2144002F3191
622026801,ジルチアゼム塩酸塩錠６０ｍｇ「ＺＥ」,2171006F2115
622028801,エナラート錠２．５ｍｇ,2144002F1016
622029401,ニフェラートカプセル５ｍｇ,2171014M1139
622029402,ニフェジピンカプセル５ｍｇ「テバ」,2171014M1163
622029501,アムロジピン錠２．５ｍｇ「ＺＪ」,2171022F1410
622029601,アムロジピン錠５ｍｇ「ＺＪ」,2171022F2416
622031901,ファルプリル錠１０　１０ｍｇ,2144002F3019
622035902,ジルチアゼム塩酸塩徐放カプセル２００ｍｇ「日医工」,2171006N2071
622036401,ニカルジピン塩酸塩注射液２５ｍｇ「日医工」　２５ｍＬ,2149400A3038
622038701,エナリン錠１０ｍｇ,2144002F3167
622039201,シルニジピン錠５ｍｇ「ＳＮ」,2149037F1091
622039301,シルニジピン錠１０ｍｇ「ＳＮ」,2149037F2098
622039401,セリース錠１０ｍｇ,2144002F3175
622047001,アスラーン錠２０ｍｇ,2144006F3076
622047002,リシノプリル錠２０ｍｇ「オーハラ」,2144006F3106
622049001,カルベジロール錠１０ｍｇ「アメル」,2149032F1080
622049101,カルベジロール錠２０ｍｇ「アメル」,2149032F2087
622049501,ドキサゾシン錠０．５ｍｇ「アメル」,2149026F1093
622049601,ドキサゾシン錠１ｍｇ「アメル」,2149026F2197
622049701,ドキサゾシン錠２ｍｇ「アメル」,2149026F3193
622049801,ドキサゾシン錠４ｍｇ「アメル」,2149026F4092
622050101,ベニジピン塩酸塩錠２ｍｇ「アメル」,2171021F1210
622050201,ベニジピン塩酸塩錠４ｍｇ「アメル」,2171021F2241
622050301,ベニジピン塩酸塩錠８ｍｇ「アメル」,2171021F3191
622052101,アセメール錠５　５ｍｇ,2123014F1043
622052102,アロチノロール塩酸塩錠５ｍｇ「サワイ」,2123014F1116
622052401,インヒロック錠０．５　０．５ｍｇ,2144005F2040
622054101,ジルチアゼム塩酸塩錠６０ｍｇ「ＣＨ」,2171006F2123
622054201,カルメゾシン錠０．５ｍｇ,2149026F1085
622055501,アロチノン錠５ｍｇ,2123014F1078
622055502,アロチノロール塩酸塩錠５ｍｇ「トーワ」,2123014F1132
622057901,カサンミルカプセル５ｍｇ,2171014M1155
622058601,ベニジピン塩酸塩錠８ｍｇ「タイヨー」,2171021F3205
622060401,ビソプロロールフマル酸塩錠２．５ｍｇ「タイヨー」,2123016F1018
622060701,カルメゾシン錠４ｍｇ,2149026F4084
622062801,アロチノイル錠５ｍｇ,2123014F1051
622062802,アロチノロール塩酸塩錠５ｍｇ「テバ」,2123014F1124
622063901,カズマリン錠０．５ｍｇ,2149026F1077
622064001,カズマリン錠４ｍｇ,2149026F4076
622064201,コポネント錠１０ｍｇ,2149019F1093
622064301,シェトラゾーナ錠５ｍｇ,2171020F1011
622064401,シンベノン錠２．５ｍｇ,2144002F1016
622064501,セナプリド錠１２．５ｍｇ,2144003F1070
622064601,セナプリド錠５０ｍｇ,2144003F3056
622064801,ビソテート錠２．５ｍｇ,2123016F1018
622064802,ビソプロロールフマル酸塩錠２．５ｍｇ「日新」,2123016F1018
622066901,ニカルジピン塩酸塩錠１０ｍｇ「ＴＣＫ」,2149019F1107
622067201,スパシオール錠２．５ｍｇ,2144002F1016
622068002,メインテート錠０．６２５ｍｇ,2123016F3037
622071301,アロチノロール塩酸塩錠５ｍｇ「日医工」,2123014F1060
622071401,アロチノロール塩酸塩錠１０ｍｇ「日医工」,2123014F2198
622072601,ニルバジピン錠２ｍｇ「日医工」,2149022F1079
622076001,ドキサゾシン錠０．５ｍｇ「ＥＭＥＣ」,2149026F1123
622076101,ドキサゾシン錠４ｍｇ「ＥＭＥＣ」,2149026F4122
622076901,リシノプリル錠５ｍｇ「マイラン」,2144006F1081
622077001,リシノプリル錠２０ｍｇ「マイラン」,2144006F3084
622077601,ラシックス錠１０ｍｇ,2139005F3039
622077701,アテネラートＬ錠１０ｍｇ,2171014G1240
622080301,アテネラートソフトカプセル５ｍｇ,2171014M1147
622082701,ルチアノンカプセルＲ２００　２００ｍｇ,2171006N2063
622082801,ヘマレキート錠６０ｍｇ,2171006F2131
622095501,カルベジロール錠１０ｍｇ「タナベ」,2149032F1102
622095601,カルベジロール錠２０ｍｇ「タナベ」,2149032F2109
622096301,セプリノック錠５０ｍｇ,2144003F3072
622097101,タルロング錠５ｍｇ,2149031F1060
622098601,カルドナン錠０．５ｍｇ,2149026F1115
622098701,カルドナン錠４ｍｇ,2149026F4114
622098801,カンレノ酸カリウム静注用１００ｍｇ「サワイ」,2133400D4022
622099401,ドキサゾシン錠０．５ｍｇ「サワイ」,2149026F1140
622099501,ドキサゾシン錠４ｍｇ「サワイ」,2149026F4149
622100201,ベナゼップ錠１０　１０ｍｇ,2144007F3046
622100301,ベナゼップ錠２．５　２．５ｍｇ,2144007F1043
622101901,エナラプリルマレイン酸塩錠１０ｍｇ「タイヨー」,2144002F3019
622102001,アラセプリル錠１２．５ｍｇ「タイヨー」,2144003F1088
622102101,アラセプリル錠５０ｍｇ「タイヨー」,2144003F3064
622102201,リシノプリル錠５ｍｇ「タイヨー」,2144006F1090
622102301,リシノプリル錠２０ｍｇ「タイヨー」,2144006F3092
622103801,ニカルジピン塩酸塩注２５ｍｇ「タイヨー」　２５ｍＬ,2149400A3062
622105701,メトプロロール酒石酸塩錠４０ｍｇ「ＴＣＫ」,2149010F2218
622106801,ミオカルジー錠３０ｍｇ,2171006F1330
622108001,エナラプリル錠１０ＭＥＥＫ　１０ｍｇ,2144002F3213
622108802,アロチノロール塩酸塩錠５ｍｇ「ＪＧ」,2123014F1108
622109301,フロセミド錠４０ｍｇ「ＪＧ」,2139005F2431
622110101,ドナシン錠０．５ｍｇ,2149026F1166
622110102,ドキサゾシン錠０．５ｍｇ「トーワ」,2149026F1190
622110201,ドナシン錠４ｍｇ,2149026F4165
622110202,ドキサゾシン錠４ｍｇ「トーワ」,2149026F4190
622110301,ニソルジピン錠１０ｍｇ「トーワ」,2171019F2074
622117001,ニソミナード錠１０ｍｇ,2171019F2066
622117002,ニソルジピン錠１０ｍｇ「ＹＤ」,2171019F2082
622117101,ゼグミューラー錠２０ｍｇ,2149010F1130
622117102,メトプロロール酒石酸塩錠２０ｍｇ「ＹＤ」,2149010F1165
622117301,ドキサゾシン錠０．５ｍｇ「ＹＤ」,2149026F1131
622117401,ドキサゾシン錠４ｍｇ「ＹＤ」,2149026F4130
622123501,イセジピール錠１０ｍｇ,2149019F1115
622125301,アルフロシン錠０．５ｍｇ,2149026F1107
622125302,ドキサゾシン錠０．５ｍｇ「ＮＰ」,2149026F1182
622125401,アルフロシン錠４ｍｇ,2149026F4106
622125402,ドキサゾシン錠４ｍｇ「ＮＰ」,2149026F4181
622126201,ベニジピン塩酸塩錠２ｍｇ「ツルハラ」,2171021F1229
622126301,ベニジピン塩酸塩錠８ｍｇ「ツルハラ」,2171021F3213
622128401,ドキサゾン錠０．５ｍｇ,2149026F1158
622128402,ドキサゾシン錠０．５ｍｇ「日医工」,2149026F1174
622128501,ドキサゾン錠４ｍｇ,2149026F4157
622128502,ドキサゾシン錠４ｍｇ「日医工」,2149026F4173
622134301,ロサルタンＫ錠２５ｍｇ「明治」,2149039F1139
622134401,ロサルタンＫ錠５０ｍｇ「明治」,2149039F2135
622134501,ロサルタンＫ錠１００ｍｇ「明治」,2149039F3123
622136701,ロサルタンＫ錠２５ｍｇ「ＥＥ」,2149039F1058
622136801,ロサルタンＫ錠５０ｍｇ「ＥＥ」,2149039F2054
622136901,ロサルタンＫ錠１００ｍｇ「ＥＥ」,2149039F3042
622137601,アムロジピン錠１０ｍｇ「ＥＭＥＣ」,2171022F5040
622137801,ロサルタンカリウム錠２５ｍｇ「マヤ」,2149039F1333
622137901,ロサルタンカリウム錠５０ｍｇ「マヤ」,2149039F2330
622138001,ロサルタンカリウム錠１００ｍｇ「マヤ」,2149039F3328
622138901,ロサルタンＫ錠２５ｍｇ「オーハラ」,2149039F1074
622139001,ロサルタンＫ錠５０ｍｇ「オーハラ」,2149039F2070
622139101,ロサルタンＫ錠１００ｍｇ「オーハラ」,2149039F3069
622140101,ロサルタンＫ錠２５ｍｇ「ＫＮ」,2149039F1066
622140201,ロサルタンＫ錠５０ｍｇ「ＫＮ」,2149039F2062
622140301,ロサルタンＫ錠１００ｍｇ「ＫＮ」,2149039F3050
622141201,アムロジピン錠１０ｍｇ「ＫＮ」,2171022F5059
622142401,フルトリア錠１ｍｇ,2132003F3047
622142501,ニュートライド錠１２．５ｍｇ,2132004F2029
622142502,ヒドロクロロチアジド錠１２．５ｍｇ「トーワ」,2132004F2037
622142601,ロサルタンＫ錠２５ｍｇ「トーワ」,2149039F1104
622142701,ロサルタンＫ錠５０ｍｇ「トーワ」,2149039F2100
622142801,ロサルタンＫ錠１００ｍｇ「トーワ」,2149039F3093
622143001,アムロジピン錠１０ｍｇ「トーワ」,2171022F5075
622143101,アムロジピンＯＤ錠１０ｍｇ「トーワ」,2171022F6047
622143501,アジルバ錠２０ｍｇ,2149048F1022
622143601,アジルバ錠４０ｍｇ,2149048F2029
622144801,ロサルタンカリウム錠２５ｍｇ「アメル」,2149039F1244
622144901,ロサルタンカリウム錠５０ｍｇ「アメル」,2149039F2240
622145001,ロサルタンカリウム錠１００ｍｇ「アメル」,2149039F3239
622145901,ロサルタンＫ錠２５ｍｇ「タカタ」,2149039F1090
622146001,ロサルタンＫ錠５０ｍｇ「タカタ」,2149039F2097
622146101,ロサルタンＫ錠１００ｍｇ「タカタ」,2149039F3085
622146401,イミダプリル塩酸塩錠２．５ｍｇ「ファイザー」,2144008F1196
622146501,イミダプリル塩酸塩錠５ｍｇ「ファイザー」,2144008F2192
622146601,イミダプリル塩酸塩錠１０ｍｇ「ファイザー」,2144008F3199
622146801,ロサルタンＫ錠２５ｍｇ「ファイザー」,2149039F1120
622146901,ロサルタンＫ錠５０ｍｇ「ファイザー」,2149039F2127
622147001,ロサルタンＫ錠１００ｍｇ「ファイザー」,2149039F3115
622150101,ロサルタンカリウム錠２５ｍｇ「ＹＤ」,2149039F1228
622150201,ロサルタンカリウム錠５０ｍｇ「ＹＤ」,2149039F2224
622150301,ロサルタンカリウム錠１００ｍｇ「ＹＤ」,2149039F3212
622151701,ロサルタンカリウム錠２５ｍｇ「ＢＭＤ」,2149039F1155
622151801,ロサルタンカリウム錠５０ｍｇ「ＢＭＤ」,2149039F2151
622151901,ロサルタンカリウム錠１００ｍｇ「ＢＭＤ」,2149039F3140
622152401,ロサルタンカリウム錠２５ｍｇ「ＺＥ」,2149039F1236
622152501,ロサルタンカリウム錠５０ｍｇ「ＺＥ」,2149039F2232
622152601,ロサルタンカリウム錠１００ｍｇ「ＺＥ」,2149039F3220
622153001,ロサルタンＫ錠２５ｍｇ「日新」,2149039F1112
622153101,ロサルタンＫ錠５０ｍｇ「日新」,2149039F2119
622153201,ロサルタンＫ錠１００ｍｇ「日新」,2149039F3107
622153501,ロサルタンカリウム錠２５ｍｇ「ＦＦＰ」,2149039F1171
622153601,ロサルタンカリウム錠５０ｍｇ「ＦＦＰ」,2149039F2178
622153701,ロサルタンカリウム錠１００ｍｇ「ＦＦＰ」,2149039F3166
622155001,ロサルタンカリウム錠２５ｍｇ「ＫＯＧ」,2149039F1198
622155101,ロサルタンカリウム錠５０ｍｇ「ＫＯＧ」,2149039F2194
622155201,ロサルタンカリウム錠１００ｍｇ「ＫＯＧ」,2149039F3182
622156601,ロサルタンカリウム錠２５ｍｇ「ＴＣＫ」,2149039F1210
622156701,ロサルタンカリウム錠５０ｍｇ「ＴＣＫ」,2149039F2216
622156801,ロサルタンカリウム錠１００ｍｇ「ＴＣＫ」,2149039F3204
622158001,ロサルタンカリウム錠２５ｍｇ「テバ」,2149039F1295
622158101,ロサルタンカリウム錠５０ｍｇ「テバ」,2149039F2291
622158201,ロサルタンカリウム錠１００ｍｇ「テバ」,2149039F3280
622160301,ロサルタンカリウム錠２５ｍｇ「ＡＡ」,2149039F1147
622160401,ロサルタンカリウム錠５０ｍｇ「ＡＡ」,2149039F2143
622160501,ロサルタンカリウム錠１００ｍｇ「ＡＡ」,2149039F3131
622161501,ダイタリック錠３０ｍｇ,2139008F2036
622161601,アムロジピン内用ゼリー２．５ｍｇ「タナベ」,2171022Q1089
622161602,アムロジピン内用ゼリー２．５ｍｇ「ＪＧ」,2171022Q1097
622161701,アムロジピン内用ゼリー５ｍｇ「タナベ」,2171022Q2085
622161702,アムロジピン内用ゼリー５ｍｇ「ＪＧ」,2171022Q2093
622162201,ロサルタンカリウム錠２５ｍｇ「モチダ」,2149039F1341
622162301,ロサルタンカリウム錠５０ｍｇ「モチダ」,2149039F2348
622162401,ロサルタンカリウム錠１００ｍｇ「モチダ」,2149039F3336
622163001,ロサルタンカリウム錠２５ｍｇ「ケミファ」,2149039F1260
622163101,ロサルタンカリウム錠５０ｍｇ「ケミファ」,2149039F2267
622163201,ロサルタンカリウム錠１００ｍｇ「ケミファ」,2149039F3255
622163901,アムロジピン錠１０ｍｇ「ツルハラ」,2171022F5067
622165301,ロサルタンカリウム錠２５ｍｇ「ＮＰ」,2149039F1201
622165401,ロサルタンカリウム錠５０ｍｇ「ＮＰ」,2149039F2208
622165501,ロサルタンカリウム錠１００ｍｇ「ＮＰ」,2149039F3190
622166501,ロサルタンカリウム錠２５ｍｇ「ＪＧ」,2149039F1180
622166601,ロサルタンカリウム錠５０ｍｇ「ＪＧ」,2149039F2186
622166701,ロサルタンカリウム錠１００ｍｇ「ＪＧ」,2149039F3174
622168601,ロサルタンカリウム錠２５ｍｇ「サワイ」,2149039F1279
622168701,ロサルタンカリウム錠５０ｍｇ「サワイ」,2149039F2275
622168801,ロサルタンカリウム錠１００ｍｇ「サワイ」,2149039F3263
622171001,ロサルタンＫ錠２５ｍｇ「ＤＳＥＰ」,2149039F1040
622171101,ロサルタンＫ錠５０ｍｇ「ＤＳＥＰ」,2149039F2046
622171201,ロサルタンＫ錠１００ｍｇ「ＤＳＥＰ」,2149039F3034
622172301,ロサルタンカリウム錠２５ｍｇ「マイラン」,2149039F1325
622172401,ロサルタンカリウム錠５０ｍｇ「マイラン」,2149039F2321
622172501,ロサルタンカリウム錠１００ｍｇ「マイラン」,2149039F3310
622173501,ロサルタンカリウム錠２５ｍｇ「日医工」,2149039F1309
622173601,ロサルタンカリウム錠５０ｍｇ「日医工」,2149039F2305
622173701,ロサルタンカリウム錠１００ｍｇ「日医工」,2149039F3298
622174601,ロサルタンカリウム錠２５ｍｇ「ＤＫ」,2149039F1163
622174701,ロサルタンカリウム錠５０ｍｇ「ＤＫ」,2149039F2160
622174801,ロサルタンカリウム錠１００ｍｇ「ＤＫ」,2149039F3158
622176001,ロサルタンカリウム錠２５ｍｇ「杏林」,2149039F1252
622176101,ロサルタンカリウム錠５０ｍｇ「杏林」,2149039F2259
622176201,ロサルタンカリウム錠１００ｍｇ「杏林」,2149039F3247
622177001,ロサルタンカリウム錠２５ｍｇ「サンド」,2149039F1287
622177101,ロサルタンカリウム錠５０ｍｇ「サンド」,2149039F2283
622177201,ロサルタンカリウム錠１００ｍｇ「サンド」,2149039F3271
622179501,アムロジピン錠１０ｍｇ「ＭＥＤ」,2171022F5083
622180801,アムロジピン錠１０ｍｇ「明治」,2171022F5229
622181201,ロサルタンＫ錠２５ｍｇ「科研」,2149039F1082
622181301,ロサルタンＫ錠５０ｍｇ「科研」,2149039F2089
622181401,ロサルタンＫ錠１００ｍｇ「科研」,2149039F3077
622181901,ロサルタンカリウム錠２５ｍｇ「本草」,2149039F1317
622182001,ロサルタンカリウム錠５０ｍｇ「本草」,2149039F2313
622182101,ロサルタンカリウム錠１００ｍｇ「本草」,2149039F3301
622183801,アムロジピンＯＤ錠１０ｍｇ「ＺＥ」,2171022F6098
622184701,アムロジピン錠１０ｍｇ「あすか」,2171022F5130
